sample_id,sample_index,audio_path,sample_rate,channels,midi_note,velocity,note_duration_seconds,render_duration_seconds,wave_frame_sample_01,wave_frame_normalized,wave_frame_raw,wave_frame_display,filter_cutoff_sample_01,filter_cutoff_normalized,filter_cutoff_raw,filter_cutoff_display,filter_resonance_sample_01,filter_resonance_normalized,filter_resonance_raw,filter_resonance_display,filter_drive_sample_01,filter_drive_normalized,filter_drive_raw,filter_drive_display,amp_attack_sample_01,amp_attack_normalized,amp_attack_raw,amp_attack_display,amp_decay_sample_01,amp_decay_normalized,amp_decay_raw,amp_decay_display,amp_sustain_sample_01,amp_sustain_normalized,amp_sustain_raw,amp_sustain_display,amp_release_sample_01,amp_release_normalized,amp_release_raw,amp_release_display,peak,peak_dbfs,audio_rms,rms_dbfs,dc_offset,stereo_difference_rms,is_silent,is_clipped,dc_to_rms_ratio,has_large_dc_offset
pilot_v1_00033,33,data\raw\audio\pilot_v1\pilot_v1_00033.wav,44100,1,60,0.8,1.5,3.0,0.010986743494868279,0.010986743494868279,2.8126063346862793,2.812606,0.9895429518073797,0.8442486524581909,116.06382751464844,56.063828 semitones,0.41703071258962154,0.33362457156181335,0.33362457156181335,33.362457%,0.7452121321111917,0.5589091181755066,11.178182601928711,11.178183dB,0.9459375571459532,0.4283750355243683,1.0188558101654053,1.077583 secs,0.04229702241718769,0.16480395197868347,0.3919730484485626,0.023606 secs,0.060684056021273136,0.2485472410917282,0.2485472410917282,0.248547,0.3804859360679984,0.23317007720470428,0.5545763969421387,0.094590 secs,0.21544112265110016,-13.333427930149675,0.045212210217290605,-26.89488523568636,-2.5514279304256516e-06,0.0,False,False,5.643227610779141e-05,False
pilot_v1_00034,34,data\raw\audio\pilot_v1\pilot_v1_00034.wav,44100,1,60,0.8,1.5,3.0,0.39608674589544535,0.39608675241470337,101.39820861816406,101.398209,0.365345255471766,0.5009399056434631,72.12030792236328,12.120308 semitones,0.5959140090271831,0.47673121094703674,0.47673121094703674,47.673122%,0.42987319454550743,0.3224048912525177,6.4480977058410645,6.448098dB,0.6590941520407796,0.3136376738548279,0.7459621429443359,0.309647 secs,0.4908824013546109,0.3218088448047638,0.7653966546058655,0.343199 secs,0.7908337209373713,0.8326669931411743,0.8326669931411743,0.832667,0.1761124450713396,0.16163936257362366,0.38444632291793823,0.021845 secs,0.17601405084133148,-15.089053239252605,0.053111602354385265,-25.496211918079293,0.00406031321006,0.0,False,False,0.07644870480404085,False
pilot_v1_00035,35,data\raw\audio\pilot_v1\pilot_v1_00035.wav,44100,1,60,0.8,1.5,3.0,0.881583564914763,0.881583571434021,225.68539428710938,225.685394,0.5704841082915664,0.6137662529945374,86.56208038330078,26.562080 semitones,0.05145685561001301,0.041165485978126526,0.041165485978126526,4.116549%,0.7639644565060735,0.572973370552063,11.459466934204102,11.459467dB,0.22968386858701706,0.1418735533952713,0.33743491768836975,0.012965 secs,0.9657498793676496,0.4880124628543854,1.160698652267456,1.815005 secs,0.2985484339296818,0.43883875012397766,0.43883875012397766,0.438839,0.7074039727449417,0.3475914001464844,0.8267183899879456,0.467122 secs,0.18625079095363617,-14.598037485035514,0.03959259391415378,-28.047720889077873,-0.015181678072996965,0.0,False,False,0.3834474221596715,True
pilot_v1_00036,36,data\raw\audio\pilot_v1\pilot_v1_00036.wav,44100,1,60,0.8,1.5,3.0,0.847714371047914,0.847714364528656,217.01487731933594,217.014877,0.4987578736618161,0.5743168592453003,81.51255798339844,21.512558 semitones,0.3046561796218157,0.24372494220733643,0.24372494220733643,24.372494%,0.9243340892717242,0.6932505965232849,13.865012168884277,13.865012dB,0.027211987413465977,0.06088479235768318,0.14480961859226227,0.000440 secs,0.7375203846022487,0.4081321358680725,0.9707096815109253,0.887887 secs,0.9405259341001511,0.9524207711219788,0.9524207711219788,0.952421,0.048458331264555454,0.11696040630340576,0.2781809866428375,0.005988 secs,0.1521931290626526,-16.35209907713452,0.06666892679798836,-23.52153071733663,-0.02527833179125242,0.0,False,False,0.3791621225259495,True
pilot_v1_00037,37,data\raw\audio\pilot_v1\pilot_v1_00037.wav,44100,1,60,0.8,1.5,3.0,0.3663526838645339,0.3663526773452759,93.78628540039062,93.786285,0.6880323765799403,0.6784178018569946,94.83747863769531,34.837479 semitones,0.845159905962646,0.6761279106140137,0.6761279106140137,67.612793%,0.2548551205545664,0.19114133715629578,3.822826862335205,3.822827dB,0.5801042579114437,0.2820416986942291,0.6708136200904846,0.202492 secs,0.21239045541733503,0.2243366688489914,0.5335668325424194,0.081050 secs,0.4643546026200056,0.5714836716651917,0.5714836716651917,0.571484,0.5797439916059375,0.30291038751602173,0.7204481363296509,0.269408 secs,0.19231154024600983,-14.319893076043437,0.020153430182460633,-33.91302049663055,0.0005521492974913528,0.0,False,False,0.02739728634244526,False
pilot_v1_00038,38,data\raw\audio\pilot_v1\pilot_v1_00038.wav,44100,1,60,0.8,1.5,3.0,0.22846579551696777,0.22846579551696777,58.48724365234375,58.487244,0.0662694163620472,0.33644819259643555,51.06536865234375,-8.934631 semitones,0.16435540281236172,0.13148432970046997,0.13148432970046997,13.148433%,0.570133026689291,0.4275997579097748,8.551995277404785,8.551995dB,0.804979576729238,0.3719918429851532,0.8847528696060181,0.612756 secs,0.2544972188770771,0.23907402157783508,0.5686184763908386,0.104540 secs,0.6997542874887586,0.7598034143447876,0.7598034143447876,0.759803,0.8441186007112265,0.3954415023326874,0.940526008605957,0.782498 secs,0.07369258254766464,-22.651524468255847,0.020332829575643748,-33.83604358948444,-3.3966431937605434e-06,0.0,False,False,0.00016705216463473968,False
pilot_v1_00039,39,data\raw\audio\pilot_v1\pilot_v1_00039.wav,44100,1,60,0.8,1.5,3.0,0.7449679970741272,0.7449679970741272,190.71180725097656,190.711807,0.8729774374514818,0.7801375985145569,107.85761260986328,47.857613 semitones,0.7488197600468993,0.599055826663971,0.599055826663971,59.905582%,0.23601121921092272,0.17700842022895813,3.540168285369873,3.540168dB,0.36092848517000675,0.19437138736248016,0.46229681372642517,0.045676 secs,0.7957706786692142,0.42851972579956055,1.0191999673843384,1.079040 secs,0.207926238887012,0.3663409948348999,0.3663409948348999,0.366341,0.25033484771847725,0.1876171976327896,0.44623252749443054,0.039650 secs,0.24429230391979218,-12.241804292771478,0.03133918288629707,-30.078246623588846,-0.0006240271396341301,0.0,False,False,0.01991204243895534,False
pilot_v1_00040,40,data\raw\audio\pilot_v1\pilot_v1_00040.wav,44100,1,60,0.8,1.5,3.0,0.6277859974652529,0.6277859807014465,160.7132110595703,160.713211,0.2608000785112381,0.4434400796890259,64.76033020019531,4.760330 semitones,0.2117896005511284,0.1694316864013672,0.1694316864013672,16.943169%,0.358522511087358,0.2688918709754944,5.377837181091309,5.377837dB,0.9123915797099471,0.41495662927627563,0.9869412183761597,0.948779 secs,0.8969846898689866,0.4639446437358856,1.1034553050994873,1.482583 secs,0.9356810729950666,0.9485448598861694,0.9485448598861694,0.948545,0.0700839851051569,0.1245293840765953,0.29618319869041443,0.007696 secs,0.22415560483932495,-12.989007949226469,0.07649900087294877,-22.326884739593964,-0.00022595228424153834,0.0,False,False,0.0029536632068803735,False
pilot_v1_00041,41,data\raw\audio\pilot_v1\pilot_v1_00041.wav,44100,1,60,0.8,1.5,3.0,0.14251806028187275,0.1425180584192276,36.484622955322266,36.484623,0.5519971903413534,0.6035984754562378,85.26060485839844,25.260605 semitones,0.6390115702524781,0.51120924949646,0.51120924949646,51.120926%,0.9622673001140356,0.7217004895210266,14.434009552001953,14.434010dB,0.48395666666328907,0.24358265101909637,0.5793418884277344,0.112652 secs,0.43435404542833567,0.30202391743659973,0.718339741230011,0.266268 secs,0.41237573325634,0.5299006104469299,0.5299006104469299,0.529901,0.5390148088335991,0.28865519165992737,0.6865432858467102,0.222163 secs,0.18772554397583008,-14.529532570699736,0.041250020921186195,-27.691516536970376,6.691963438051944e-08,0.0,False,False,1.6222933440052928e-06,False
pilot_v1_00042,42,data\raw\audio\pilot_v1\pilot_v1_00042.wav,44100,1,60,0.8,1.5,3.0,0.2647994952276349,0.2647995054721832,67.7886734008789,67.788673,0.17813655827194452,0.3979751169681549,58.94081497192383,-1.059185 semitones,0.3197188042104244,0.2557750344276428,0.2557750344276428,25.577503%,0.15083633363246918,0.11312724649906158,2.262544870376587,2.262545dB,0.13070724997669458,0.10228289663791656,0.24327169358730316,0.003502 secs,0.09485351853072643,0.1831987351179123,0.43572354316711426,0.036045 secs,0.6735475910827518,0.7388380765914917,0.7388380765914917,0.738838,0.7717121737077832,0.3700992465019226,0.8802514672279358,0.600381 secs,0.12998279929161072,-17.72228228724525,0.034940071331218674,-29.133524254535693,3.798438694287288e-05,0.0,False,False,0.001087129633560139,False
pilot_v1_00043,43,data\raw\audio\pilot_v1\pilot_v1_00043.wav,44100,1,60,0.8,1.5,3.0,0.7773954467847943,0.7773954272270203,199.0132293701172,199.013229,0.8831501519307494,0.7857325673103333,108.57376861572266,48.573769 semitones,0.7674639048054814,0.6139711141586304,0.6139711141586304,61.397110%,0.5430022487416863,0.4072516858577728,8.145033836364746,8.145034dB,0.6992328651249409,0.32969313859939575,0.7841488122940063,0.378089 secs,0.5736281704157591,0.35076984763145447,0.8342780470848083,0.484444 secs,0.16583459544926882,0.33266767859458923,0.33266767859458923,0.332668,0.36528325732797384,0.22784912586212158,0.5419209599494934,0.086247 secs,0.24688933789730072,-12.149953299972289,0.029027089056071695,-30.743930292855154,-0.0011448277366188796,0.0,False,False,0.03943997740894422,False
pilot_v1_00044,44,data\raw\audio\pilot_v1\pilot_v1_00044.wav,44100,1,60,0.8,1.5,3.0,0.9987770123407245,0.9987770318984985,255.68692016601562,255.686920,0.061333139427006245,0.3337332308292389,50.71785354614258,-9.282146 semitones,0.5182070704177022,0.41456565260887146,0.41456565260887146,41.456566%,0.6413606470450759,0.4810205101966858,9.620409965515137,9.620410dB,0.5594977336004376,0.2737990915775299,0.65120929479599,0.179838 secs,0.8483282998204231,0.4469149112701416,1.0629514455795288,1.276597 secs,0.5893521020188928,0.6714816689491272,0.6714816689491272,0.671482,0.8944794367998838,0.4130678176879883,0.9824488162994385,0.931622 secs,0.06129765510559082,-24.25112277526983,0.014066525971693894,-37.036262951969086,-0.00704814871941498,0.0,False,False,0.5010582380893468,True
pilot_v1_00045,45,data\raw\audio\pilot_v1\pilot_v1_00045.wav,44100,1,60,0.8,1.5,3.0,0.48201541136950254,0.4820154011249542,123.39594268798828,123.395943,0.7509763268753886,0.7130369544029236,99.26873016357422,39.268730 semitones,0.06653804704546928,0.05323043838143349,0.05323043838143349,5.323044%,0.03782950900495052,0.028372133150696754,0.5674426555633545,0.567443dB,0.11446888744831085,0.09578755497932434,0.22782304883003235,0.002694 secs,0.3271036967635155,0.26448628306388855,0.6290594935417175,0.156591 secs,0.06552840676158667,0.2524227201938629,0.2524227201938629,0.252423,0.48805638775229454,0.2708197236061096,0.6441230773925781,0.172137 secs,0.20039118826389313,-13.962427589479594,0.01831576343053544,-34.74349949056594,-1.7878814587110422e-07,0.0,False,False,9.761435637077212e-06,False
pilot_v1_00046,46,data\raw\audio\pilot_v1\pilot_v1_00046.wav,44100,1,60,0.8,1.5,3.0,0.1125590018928051,0.1125590056180954,28.815105438232422,28.815105,0.3785719610750675,0.5082145929336548,73.05146789550781,13.051468 semitones,0.8878168696537614,0.7102534770965576,0.7102534770965576,71.025345%,0.8491994291543961,0.6368995904922485,12.737991333007812,12.737991dB,0.2807506946846843,0.16230027377605438,0.3860182464122772,0.022204 secs,0.1436244985088706,0.20026858150959015,0.47632282972335815,0.051476 secs,0.8329249359667301,0.866339921951294,0.866339921951294,0.866340,0.1895056525245309,0.16632698476314545,0.3955954313278198,0.024491 secs,0.1851193755865097,-14.6509624655767,0.078245863212379,-22.13077227857664,-1.8803126416329045e-06,0.0,False,False,2.403082494635227e-05,False
pilot_v1_00047,47,data\raw\audio\pilot_v1\pilot_v1_00047.wav,44100,1,60,0.8,1.5,3.0,0.5941495709121227,0.5941495895385742,152.102294921875,152.102295,0.6851566303521395,0.6768361330032349,94.63502502441406,34.635025 semitones,0.46445295959711075,0.3715623617172241,0.3715623617172241,37.156235%,0.45694193337112665,0.34270644187927246,6.854128837585449,6.854129dB,0.8346202429383993,0.38384810090065,0.9129520654678345,0.694691 secs,0.6809926917776465,0.38834744691848755,0.9236533641815186,0.727840 secs,0.3247555587440729,0.4598044455051422,0.4598044455051422,0.459804,0.6584267942234874,0.3304493725299835,0.7859474420547485,0.381570 secs,0.21831294894218445,-13.218410078547027,0.0602367268075375,-24.40277270428991,-2.2077222027703853e-07,0.0,False,False,3.665076639745522e-06,False
pilot_v1_00048,48,data\raw\audio\pilot_v1\pilot_v1_00048.wav,44100,1,60,0.8,1.5,3.0,0.5785378776490688,0.5785378813743591,148.10569763183594,148.105698,0.40868313424289227,0.5247757434844971,75.17129516601562,15.171295 semitones,0.67422363627702,0.5393788814544678,0.5393788814544678,53.937889%,0.6060875160619617,0.4545656144618988,9.091312408447266,9.091312dB,0.18915963266044855,0.1256638467311859,0.2988814115524292,0.007980 secs,0.34876100812107325,0.2720663547515869,0.6470881104469299,0.175329 secs,0.02990598790347576,0.22392478585243225,0.22392478585243225,0.223925,0.24932464864104986,0.187263622879982,0.44539156556129456,0.039352 secs,0.20029640197753906,-13.966537041620771,0.015943232015070332,-35.94847267507525,-3.5150518435068674e-06,0.0,False,False,0.0002204729781379501,False
pilot_v1_00049,49,data\raw\audio\pilot_v1\pilot_v1_00049.wav,44100,1,60,0.8,1.5,3.0,0.06569742783904076,0.06569743156433105,16.81854248046875,16.818542,0.6526345238089561,0.6589490175247192,92.34547424316406,32.345474 semitones,0.22351833060383797,0.17881466448307037,0.17881466448307037,17.881466%,0.21373813785612583,0.16030360758304596,3.2060720920562744,3.206072dB,0.6332120336592197,0.30328482389450073,0.7213387489318848,0.270743 secs,0.8275373289361596,0.43963807821273804,1.0456440448760986,1.195461 secs,0.5068104565143585,0.6054483652114868,0.6054483652114868,0.605448,0.6557372035458684,0.3295080065727234,0.7837084531784058,0.377240 secs,0.20290768146514893,-13.854030231853475,0.06550757997924493,-23.67416888483797,-2.8244300393604274e-07,0.0,False,False,4.31160797003233e-06,False
pilot_v1_00050,50,data\raw\audio\pilot_v1\pilot_v1_00050.wav,44100,1,60,0.8,1.5,3.0,0.4663771344348788,0.4663771390914917,119.39254760742188,119.392548,0.030378698371350765,0.3167082965373993,48.53866195678711,-11.461338 semitones,0.7947871098294854,0.6358296871185303,0.6358296871185303,63.582970%,0.9003539942204952,0.6752654910087585,13.50531005859375,13.505310dB,0.9708364820107818,0.438334584236145,1.0425437688827515,1.181346 secs,0.643081596121192,0.37507855892181396,0.8920943737030029,0.633349 secs,0.26664335560053587,0.41331467032432556,0.41331467032432556,0.413315,0.9205984175205231,0.4222094416618347,1.0041913986206055,1.016871 secs,0.058714549988508224,-24.625085267481627,0.013227741973342878,-37.57028570462891,-0.001090733201186587,0.0,False,False,0.08245800404821019,False
pilot_v1_00051,51,data\raw\audio\pilot_v1\pilot_v1_00051.wav,44100,1,60,0.8,1.5,3.0,0.9518886161968112,0.9518886208534241,243.68348693847656,243.683487,0.7823886061087251,0.7303137183189392,101.48015594482422,41.480156 semitones,0.3704643100500107,0.2963714599609375,0.2963714599609375,29.637146%,0.29642669577151537,0.22232003509998322,4.4464006423950195,4.446401dB,0.417943375185132,0.2171773463487625,0.5165389776229858,0.071189 secs,0.18044880591332912,0.2131570726633072,0.5069770812988281,0.066062 secs,0.7592012034729123,0.8073609471321106,0.8073609471321106,0.807361,0.4516839552670717,0.2580893933773041,0.6138449907302856,0.141983 secs,0.2862640619277954,-10.864663412332021,0.048430062763659326,-26.297699362454203,-0.0037332304834641204,0.0,False,False,0.07708498132002094,False
pilot_v1_00052,52,data\raw\audio\pilot_v1\pilot_v1_00052.wav,44100,1,60,0.8,1.5,3.0,0.793003206141293,0.7930032014846802,203.00881958007812,203.008820,0.14818150829523802,0.3814998269081116,56.83197784423828,-3.168022 semitones,0.11729499697685242,0.0938359946012497,0.0938359946012497,9.383599%,0.3938080472871661,0.29535603523254395,5.907120704650879,5.907121dB,0.33895139675587416,0.1855805516242981,0.4413885176181793,0.037956 secs,0.39753174781799316,0.2891361117362976,0.6876871585845947,0.223647 secs,0.49586342368274927,0.5966907143592834,0.5966907143592834,0.596691,0.7924519730731845,0.37735819816589355,0.8975163102149963,0.648888 secs,0.12116740643978119,-18.332283759669437,0.02059308237880956,-33.72557286373689,-0.006241562229543363,0.0,False,False,0.30309023752393566,True
pilot_v1_00053,53,data\raw\audio\pilot_v1\pilot_v1_00053.wav,44100,1,60,0.8,1.5,3.0,0.3116573737934232,0.3116573691368103,79.78428649902344,79.784286,0.9155770810320973,0.8035674095153809,110.85662841796875,50.856628 semitones,0.5455112019553781,0.43640896677970886,0.43640896677970886,43.640896%,0.7863710764795542,0.5897783041000366,11.79556655883789,11.795567dB,0.7683629896491766,0.35734519362449646,0.8499169945716858,0.521802 secs,0.934902086853981,0.4772157371044159,1.1350195407867432,1.659638 secs,0.9723105719313025,0.977848470211029,0.977848470211029,0.977848,0.32354689482599497,0.21324141323566437,0.5071776509284973,0.066167 secs,0.1694469153881073,-15.419326653040414,0.07541545983625346,-22.45079233105377,0.00048638411394807415,0.0,False,False,0.006449395322976752,False
pilot_v1_00054,54,data\raw\audio\pilot_v1\pilot_v1_00054.wav,44100,1,60,0.8,1.5,3.0,0.15816027112305164,0.1581602692604065,40.48902893066406,40.489029,0.29184972681105137,0.46051734685897827,66.94622039794922,6.946220 semitones,0.4762236513197422,0.38097891211509705,0.38097891211509705,38.097893%,0.09969418868422508,0.07477064430713654,1.495412826538086,1.495413dB,0.6177061544731259,0.29708245396614075,0.7065868973731995,0.249266 secs,0.5944249695166945,0.3580487370491028,0.8515903353691101,0.525924 secs,0.23861228302121162,0.39088982343673706,0.39088982343673706,0.390890,0.11965620890259743,0.14187967777252197,0.33744949102401733,0.012967 secs,0.1923651546239853,-14.317471881417747,0.034090927666512054,-29.34722361580605,6.46484067695039e-07,0.0,False,False,1.896352231946121e-05,False
pilot_v1_00055,55,data\raw\audio\pilot_v1\pilot_v1_00055.wav,44100,1,60,0.8,1.5,3.0,0.6746780890971422,0.6746780872344971,172.71759033203125,172.717590,0.5204288177192211,0.5862358212471008,83.0381851196289,23.038185 semitones,0.9229793446138501,0.7383834719657898,0.7383834719657898,73.838348%,0.7035299064591527,0.5276474356651306,10.552948951721191,10.552949dB,0.048203855752944946,0.06928154081106186,0.1647806167602539,0.000737 secs,0.07319869752973318,0.17561954259872437,0.4176970422267914,0.030440 secs,0.7306527141481638,0.7845221757888794,0.7845221757888794,0.784522,0.5260631944984198,0.284122109413147,0.6757617592811584,0.208533 secs,0.16489791870117188,-15.65569651746749,0.057536667004001424,-24.80110599236021,-0.004153808663716511,0.0,False,False,0.07219411342383861,False
